,word,convergence,correctness,comp_letter_score,freq,percentage,mean,var,skew,kurt,new,regression
139,grove,0.0006420115562080118,0.4904214559386973,0.002370676554616741,5.127062283974399e-05,0.097566086,4.371134020618556,124.13888888888887,-0.20671101836606914,-1.4160060697094285,3.913349516720094,4.149012613262762
140,gruel,0.0004920088561594109,0.5532786885245902,0.0,7.6150469602385414e-06,0.087936191,4.222222222222222,196.58333333333334,0.3619035657266861,-1.3126695790979177,3.836190356572669,4.062178079674254
141,gully,0.00040400727213089834,0.37333333333333335,0.0008814053856908394,1.652406739570043e-05,0.092238146,4.752688172043011,159.25,-0.07837208423904336,-1.7706281159970327,4.269582146414805,4.382646432820646
142,hairy,0.0006440115922086597,0.5905797101449275,0.0014132879460215186,5.184869354398639e-05,0.069228708,4.0,120.91666666666667,0.07220079564166294,-1.3608514482514258,3.6072200795641662,3.976242987068791
143,happy,0.0002720048960881296,0.39603960396039606,0.0014132879460215186,0.0008886894471185603,0.093469809,3.9081632653061225,189.55555555555557,0.4271388731666679,-1.2535297116995534,3.560060826092177,4.329829747994422
144,havoc,0.00016600298805378498,0.42142857142857143,0.0014132879460215186,3.145620568751932e-05,0.095945203,4.346938775510204,191.2222222222222,0.3366034863431249,-1.3181322022350281,3.945905246593496,4.287638972006397
145,heist,0.0005860105481898674,0.6569037656903766,0.007978238404960184,1.7457422598633584e-06,0.066212325,3.6666666666666665,135.58333333333334,0.1950928064405561,-1.4410245968367998,3.3195092806440556,3.7752227572456976
146,hinge,0.0004580082441483947,0.5299539170506913,0.006291410856482889,4.9301908611869135e-05,0.073851064,4.051020408163265,163.88888888888889,0.2742528706438077,-1.2646958919850617,3.6733436544113194,4.028954126934195
147,hoard,0.00047000846015228276,0.583710407239819,0.0016260409701537902,2.1883185615895833e-05,0.044936984,3.82,146.88888888888889,0.22389572686658904,-1.4988876707688576,3.4603895726866587,3.9864753596039426
148,homer,0.0004900088201587628,0.48444444444444446,0.005151662512917148,2.959637401036401e-06,0.073424906,4.454545454545454,97.8888888888889,-0.4113649696670089,-1.4478027110354685,3.967954412124208,4.126705129442912
149,howdy,0.0002760049680894256,0.40932642487046633,0.0,6.877459640727472e-07,0.093917206,4.510416666666667,162.33333333333334,0.1068515223148697,-1.5130476579991483,4.070060152231487,4.327129481305391
150,humor,0.00032000576010368187,0.5632911392405063,0.0019451705063521976,0.000142815098743014,0.04534142,4.122448979591836,135.22222222222223,0.12024302102645543,-1.3896639567237352,3.722228383735298,4.019562033331562
151,hunky,0.00027000486008748155,0.4948453608247423,0.0,1.2135456870406664e-06,0.090288015,4.608695652173913,151.55555555555554,0.007364654104046978,-1.5055436829748625,4.1485625523669265,4.169746545489757
152,hutch,0.0002200039600712813,0.391025641025641,0.0009117986748525926,2.9211974464749436e-06,0.084999548,4.622222222222222,134.0,-0.16503754996181208,-1.6305413232345733,4.143496245003819,4.349792469981226
153,impel,0.00021600388806998526,0.4791666666666667,0.0,7.483082044459375e-06,0.096081349,4.163265306122449,192.55555555555554,0.4295460383267792,-1.0873119436724201,3.789893379342882,4.198566834787858
154,inane,0.000340006120110162,0.39271255060728744,0.0077654853808279125,5.2892641783655445e-06,0.100259119,4.061855670103093,105.1388888888889,-0.20908511174793507,-1.2493587110351827,3.63476159191799,4.263961672379645
155,inept,0.0002740049320887776,0.5833333333333334,0.004741353109233482,1.1709030867293075e-05,0.095410192,3.900990099009901,198.80555555555554,0.3504089327942166,-1.3999826131600497,3.5459319823883324,3.949625869988486
156,inert,0.00035600640811534606,0.5297619047619048,0.007856665248313173,6.537477554570273e-05,0.069193039,3.98989898989899,144.25,0.08773438885617417,-1.4598247674429083,3.5996825297947086,4.010332198532191
157,infer,0.00032200579610432986,0.4691358024691358,0.006808096772232692,8.893239822536656e-05,0.087881504,4.3052631578947365,137.80555555555554,0.0054031639963656635,-1.353444917118288,3.8752771585048995,4.13443228712248
158,input,0.0001360024480440648,0.3902439024390244,0.0036927846331530003,0.0006155910426660226,0.078242612,3.93,196.55555555555557,0.2860494359073029,-1.4999611741822052,3.5656049435907304,4.314429349998081
159,inter,0.00042000756013608245,0.44505494505494503,0.010212145158349038,0.00030906643083549774,0.090230495,4.020408163265306,158.22222222222223,0.21056664347387613,-1.3715094763918696,3.639424011286163,4.136502450149258
160,ionic,0.00020200363606544917,0.32679738562091504,0.004999696067108383,7.226950557749873e-05,0.101094302,4.595505617977528,117.13888888888887,-0.23867484104538755,-1.5699896682741672,4.112087572075237,4.418289930240662
161,irony,0.000526009468170427,0.5363984674329502,0.0037839645006382595,8.1245694775668e-05,0.087740523,3.9591836734693877,156.22222222222223,0.13729053510809305,-1.558894111600558,3.5769943596332583,4.047186520391202
162,itchy,0.00014200255604600884,0.417910447761194,0.002613822867910766,5.296142907076542e-06,0.096251601,3.8383838383838382,193.91666666666666,0.48604514142444766,-1.1415584581072067,3.5031499686878993,4.27976299543663
163,joust,0.00031800572410303383,0.4084507042253521,0.0029177557595282963,2.241067743255737e-06,0.095907466,3.9591836734693877,156.22222222222223,0.13729053510809305,-1.558894111600558,3.5769943596332583,4.293519856113578
164,judge,0.0002940052920952577,0.3333333333333333,0.0,0.0010487339220503478,0.102093848,4.9411764705882355,147.4722222222222,0.3224266585953732,-1.3978352187780643,4.479301489388949,4.46143794140413
165,khaki,8.000144002592047e-05,0.265625,0.0014132879460215186,1.3742578032885212e-05,0.093769746,4.40625,147.66666666666666,-0.018390360075437436,-1.4085778781038374,3.9637859639924566,4.574457318348361
166,knock,0.0001040018720336966,0.20408163265306123,0.0,0.00010617630434911786,0.096469254,4.191919191919192,223.58333333333334,0.6084036469120637,-0.9399997693960498,3.8335676374184793,4.70428290302338
167,knoll,0.000174003132056377,0.4125,0.0008814053856908394,1.0908155565176275e-05,0.032231687,4.614583333333333,159.66666666666666,0.029739239767822456,-1.5971426205429717,4.156098923976782,4.310597865765561
168,label,0.0004760085681542268,0.509090909090909,0.0008814053856908394,0.0002591331137833919,0.089946781,4.336734693877551,138.22222222222223,-0.03626098599693988,-1.4271060576296772,3.899435125890102,4.131529565211842
169,lapse,0.000692012456224212,0.6184738955823293,0.0014132879460215186,9.48401962180392e-05,0.047681967,3.8585858585858586,159.58333333333334,0.20337733789065032,-1.5241044659108727,3.493065006516338,3.9246821207159943
170,larva,0.00021000378006804122,0.47468354430379744,0.0016260409701537902,5.6822713310302466e-05,0.073713634,4.705263157894737,163.13888888888889,0.10913608159086985,-1.4639992213875814,4.245650450264351,4.186932324001665
171,leave,0.0005480098641775552,0.45075757575757575,0.003571211476505988,0.0020085519989658097,0.095596057,4.319587628865979,160.80555555555551,0.2318400545461952,-1.452618202014703,3.910812871434001,4.197168501108546
172,leery,0.0004980089641613549,0.5040983606557377,0.004376633639292444,2.7258525864762635e-06,0.092701342,4.298969072164948,171.13888888888889,0.30667336010799406,-1.2549846973968886,3.899739500959253,4.0998907946121035
173,libel,0.0002920052560946097,0.45408163265306123,0.001823597349705185,6.197532253058589e-05,0.10081094,4.438775510204081,156.2222222222222,0.08197978623061344,-1.4753059940227713,4.003095937806735,4.222434482899857
174,light,0.0002940052920952577,0.4342105263157895,0.0009421919640143457,0.0036234715062931915,0.039104754,3.9468085106382977,81.22222222222223,-0.24600214225141653,-1.1887244765242977,3.5275274453493264,4.250809802976154
175,lilac,0.0001560028080505449,0.352112676056338,0.0009421919640143457,1.7457864014379742e-05,0.085486341,4.326530612244898,186.8888888888889,0.3144565233814139,-1.2828642364208853,3.92532320335855,4.420960182157684
176,liver,0.0005660101881833873,0.5576923076923077,0.00531882560330679,0.00039813493224926375,0.083553232,4.450549450549451,98.80555555555554,-0.431956810526319,-1.4271310974041056,3.9622988244418735,3.987800562669481
177,lofty,0.00039000702012636227,0.4672897196261682,0.0017780074159625555,0.00010394421205936739,0.094982385,4.268041237113402,143.80555555555554,0.08771189075243005,-1.3454079833130665,3.850008302477305,4.198455994743465
178,loser,0.0007160128882319882,0.6282051282051282,0.00452860008510121,2.2165507770210846e-05,0.079463141,3.836734693877551,122.22222222222223,0.1251272079997722,-1.4321206611570245,3.465573945289773,3.8695608133684924
179,lowly,0.0003240058321049779,0.29545454545454547,0.0,3.21008566001409e-05,0.062631731,4.720430107526882,153.25,-0.017130996888068926,-1.6927048266355127,4.246673997085387,4.53652135533466
180,lunar,0.000340006120110162,0.5508021390374331,0.0016260409701537902,6.352193295119497e-05,0.091794409,3.826530612244898,225.55555555555554,0.4630958432293633,-1.411889150428304,3.4901871353433442,4.046816157882108
181,madam,0.00013000234004212076,0.2909090909090909,0.0008662087411099629,4.052031018846552e-05,0.084597361,4.434343434343434,186.91666666666666,0.30522672819267105,-1.480881223776592,4.021431763728358,4.53438796243206
182,manly,0.0006080109441969955,0.5486381322957199,0.003890341012704395,4.994361675284965e-05,0.093179588,4.329896907216495,179.80555555555554,0.2775809955430902,-1.3276947447559866,3.9246653160491545,4.023543610012112
183,manor,0.0005600100801814433,0.5887850467289719,0.005835511519056593,7.688984097720389e-05,0.076503951,4.020408163265306,143.55555555555554,0.10798841500133174,-1.422846236425155,3.6291661884389086,3.9260435998241423
184,maple,0.0006240112322021796,0.5912698412698413,0.002127530241322716,5.7036248177507496e-05,0.092968043,3.9591836734693877,152.22222222222223,0.2950195136969402,-1.343486600245085,3.592767257492143,3.966325665069014
185,medal,0.0004220075961367305,0.6271186440677966,0.004634976597167346,7.159009317486704e-05,0.093794483,4.040404040404041,175.58333333333334,0.3008659955170618,-1.2835146884219193,3.666450235915343,3.8700151365466553
186,merit,0.0005420097561756111,0.669683257918552,0.0071272263084311,0.0003225332895579376,0.087020731,3.797979797979798,197.91666666666666,0.373336921322118,-1.5087381274238225,3.4555155103140303,3.760279070184059
187,metal,0.0005020090361626509,0.5967741935483871,0.00285696918120479,0.0011099785175978107,0.072243086,3.782178217821782,148.4722222222222,0.24546388623336982,-1.4765105214476162,3.428506784662941,3.9418255688635178
188,midge,0.0003980071641289543,0.5402843601895735,0.0,4.640456600800961e-06,0.084609318,4.268041237113402,194.1388888888889,0.3859848022124999,-1.2246773495074466,3.8798355936233118,4.086107217648677
189,midst,0.0002900052200939617,0.5233160621761658,0.001595647680992037,0.0002470953385391459,0.070281232,4.11,190.8888888888889,0.28308229093978,-1.2985284890111015,3.7273082290939783,4.09679487172366
190,mince,0.0006260112682028277,0.5802469135802469,0.004680566530909975,7.957806287131999e-06,0.064840279,4.08080808080808,146.58333333333334,0.11748412026810502,-1.3592669358042018,3.6844756847540827,3.956059233835496
191,moist,0.0006300113402041236,0.5310077519379846,0.0033128685186310865,0.00013164452151674544,0.039250307,3.63,113.55555555555556,0.2720980423986693,-1.42038173873415,3.2942098042398666,4.062525991319962
192,molar,0.00044800806414515464,0.6124401913875598,0.0016260409701537902,6.285521125126536e-05,0.093048481,4.153061224489796,176.2222222222222,0.3240564229748416,-1.2461648185812488,3.7701607443383005,3.9333874218442233
193,money,0.0007140128522313402,0.5590277777777778,0.0037231779223147535,0.003461343181193072,0.072567701,3.9393939393939394,148.91666666666666,0.2905487175471322,-1.3147800958799312,3.5745094172092586,3.9884039453033147
194,month,0.00040400727213089834,0.6230366492146597,0.009665065953437482,0.00185556465827576,0.046754444,3.98989898989899,164.25,0.2992832987663612,-1.3560693989792632,3.6208374207857275,3.8073890869642986
195,motto,0.00015200273604924888,0.3072289156626506,0.0015804510364111606,5.3218001973221084e-05,0.085582534,4.520408163265306,218.2222222222222,0.3663773991410811,-1.5073777070777037,4.105005086852884,4.495667669505969
196,mount,0.000516009288167187,0.5127118644067796,0.0029025591149474195,0.00012614632055186402,0.034507178,3.826530612244898,136.88888888888889,0.194435983537467,-1.4994307640411535,3.463321149374155,4.101176738311667
197,mourn,0.000348006264112754,0.5678391959798995,0.0021427268859035924,3.500684359569607e-05,0.043600897,3.8686868686868685,142.25,0.23340855680495767,-1.4646915471597877,3.505159037498678,4.009378062657801
198,movie,0.00038400691212441825,0.5473251028806584,0.0,0.00020560777609690664,0.052327129,4.28125,107.66666666666667,-0.14232304368991175,-1.3652963222114656,3.8388926956310088,4.072087594880189
199,mummy,0.0001380024840447128,0.18085106382978725,0.0,1.458704313993534e-05,0.103179753,5.144578313253012,193.80555555555554,0.5562324726357768,-1.2641907482454946,4.685743729191288,4.747518284735772
200,naive,0.000518009324167835,0.5097276264591439,0.001261321500212753,5.9567031788826434e-05,0.094545952,4.05050505050505,118.91666666666667,-0.02313434266884776,-1.4580679251731916,3.6431411111876604,4.126827954476035
201,nasty,0.0006100109801976436,0.579185520361991,0.0029177557595282963,4.9568781215068543e-05,0.04202422,4.0,113.47222222222221,-0.009575289589057056,-1.4597400106968055,3.5990424710410944,3.9790670216508808
202,natal,0.00036200651611729013,0.5054347826086957,0.003920734301866148,1.6245791552391884e-05,0.063466166,4.494845360824742,161.47222222222223,0.06990060408967828,-1.5022608555558143,4.0523508851512355,4.102861929687037
203,needy,0.0002960053280959057,0.38967136150234744,0.002826575892043037,6.333984895590385e-05,0.086854599,4.191919191919192,208.25,0.4265898422865085,-1.1155703577949787,3.815386256955924,4.32885676471118
204,night,0.0002880051840933137,0.42857142857142855,0.0,0.0026165286200105675,0.082498401,3.967741935483871,89.91666666666667,-0.08620392514827183,-1.3015191871785998,3.562347349420657,4.277882273126517
205,nymph,5.800104401879234e-05,0.3013698630136986,0.0,1.703130926500686e-05,0.060041821,4.452991452991453,222.58333333333334,0.1787235409658312,-1.0663416052247185,4.0255646617888905,4.525715097133132
206,olive,0.00048400871215681883,0.5407725321888412,0.002203513464227099,0.00013627000676682245,0.067830309,4.03030303030303,135.58333333333334,0.11528211289669224,-1.4364551179787615,3.6388009385623965,4.057919724112724
207,onset,0.0004400079201425626,0.6666666666666666,0.00408789739225579,0.00018792723623091184,0.089393939,3.96,211.22222222222226,0.3684043495496986,-1.3721463910159974,3.60084043495497,3.8032223977719717
208,other,0.0002940052920952577,0.5095541401273885,0.013190687496200839,0.025668141715992663,0.039059165,3.9381443298969074,105.13888888888887,-0.05881592364647812,-1.4393319942971714,3.5384483045425688,3.847777495752874
209,oxide,0.00022800410407387332,0.32989690721649484,0.0011549449881466172,0.00030384301117260113,0.071053035,4.618556701030927,164.47222222222223,0.025565763691360936,-1.6028989589066949,4.15925760729697,4.457761957449328
210,panic,0.0004060073081315464,0.5837837837837838,0.00408789739225579,0.0001357984276113412,0.022610258,3.7,179.55555555555557,0.3799890631239722,-1.5242967907558083,3.367998906312397,3.9560270556497166
211,parer,0.0007220129962339322,0.45588235294117646,0.007552732356695641,3.386284112023068e-07,0.110697151,5.0576923076923075,65.8888888888889,0.38440514103056617,-1.272382404044943,4.590363591026134,4.150304327665747
212,patty,0.000532009576172371,0.47244094488188976,0.002264300042550605,2.7713551929762854e-06,0.083344836,4.336734693877551,194.22222222222226,0.387576803042897,-1.2174966879441174,3.9418189047940855,4.183642312650639
213,pause,0.0007600136802462445,0.6319444444444444,0.0014132879460215186,0.00016361497654854146,0.044221369,3.9591836734693877,117.55555555555556,0.053932365656375436,-1.418182110555637,3.5686585426880866,3.899528691435863
214,peach,0.0004460080281445066,0.463519313304721,0.001960367150933074,5.326674162852628e-05,0.075759197,3.52,191.55555555555554,0.42858336187082247,-1.3744011121817816,3.2108583361870826,4.203461792465927
215,perky,0.0003880069841257143,0.4675324675324675,0.003115312139079691,3.0629102933151495e-06,0.037539398,4.34375,114.66666666666667,-0.13926446933070616,-1.4228806111411574,3.8954485530669296,4.182403364733481
216,photo,0.00014200255604600884,0.2988505747126437,0.0015804510364111606,0.00021037138769088633,0.093852909,3.77,266.22222222222223,0.56377938631906,-1.349865594020084,3.449377938631906,4.510255381585293
217,piety,0.000508009144164595,0.5387755102040817,0.0,9.135724205760703e-05,0.078084369,4.03030303030303,203.58333333333334,0.46957075265766596,-1.0974746529509747,3.674229802538494,4.088425451596418
218,piney,0.0006520117362112518,0.6258992805755396,0.004741353109233482,1.120973448141753e-06,0.133335757,4.454545454545454,202.91666666666666,0.28022600773250517,-1.4511363626780902,4.0371135098641595,3.8713479096545544
219,pinto,0.0003060055080991458,0.5617283950617284,0.006853686705975321,2.784781588588661e-06,0.080257365,3.98989898989899,202.91666666666666,0.4794978354533977,-1.096748057292479,3.638858874454431,3.96393979354378
220,plant,0.000690012420223564,0.6795366795366795,0.004604583308005592,0.0021590563760837084,0.064839976,3.3366336633663365,179.80555555555557,0.4192133574084637,-1.2254987615791026,3.0448916327705495,3.762880201548769
221,pleat,0.0006380114842067157,0.695067264573991,0.004574190018843839,1.8345643041521846e-06,0.041183945,3.857142857142857,114.55555555555554,0.06911431725361412,-1.4171808749333228,3.478340003153933,3.7460719837304977
222,point,0.000678012204219676,0.6529850746268657,0.0052732356695641604,0.005658030249636944,0.025279558,3.4693877551020407,161.55555555555557,0.3938460333968221,-1.213820812103026,3.161833582931519,3.785173284966471
223,poise,0.0007200129602332842,0.6405228758169934,0.003130508783660568,1.735744193212828e-05,0.094226123,3.65,149.88888888888889,0.3866828518412869,-1.4732863648278027,3.323668285184129,3.8637908279903996
224,poker,0.0004300077401393225,0.4260869565217391,0.003115312139079691,2.7836412645777468e-05,0.089891452,4.378947368421053,119.80555555555556,-0.1763533419776423,-1.3942662736401725,3.9234172973811834,4.258544388215342
225,power,0.0006140110521989395,0.43162393162393164,0.003115312139079691,0.006135862794855447,0.085424359,4.178947368421053,89.80555555555554,-0.14483207328556846,-1.3349498851399917,3.746569424250391,4.216059818655928
226,prick,0.00043200777613997053,0.4732142857142857,0.0021731201750653456,2.0134075721735733e-05,0.027067114,3.836734693877551,143.88888888888889,0.21286635299680126,-1.5527353498009866,3.4743478597894764,4.183227741073912
227,prime,0.0008520153362760529,0.5197132616487455,0.0023098899762932345,0.0003419702962471952,0.092357036,3.898989898989899,114.91666666666667,0.03409374905301914,-1.3726344772751535,3.5125002839962107,4.094303611515014
228,primo,0.0003580064441159941,0.5104166666666666,0.0011093550544039876,5.9390833336817455e-06,0.078426119,4.173469387755102,176.88888888888889,0.2849626712790948,-1.2345876682407009,3.7846187161075013,4.12767747325084
229,prize,0.0006600118802138438,0.47191011235955055,0.0011093550544039876,0.0002241637905261194,0.089579266,4.652631578947369,127.47222222222221,0.005957497870820865,-1.398565956916786,4.187964170839714,4.197387114174899
230,probe,0.000682012276220972,0.5513307984790875,0.001990760440094827,0.0001488786797094357,0.094517131,4.103092783505154,127.47222222222223,-0.05598503938648608,-1.4605999044300515,3.6871850012159904,4.0409903376063
231,proxy,0.00032000576010368187,0.4016393442622951,0.0011093550544039876,6.850551672534451e-05,0.028087803,4.684210526315789,139.13888888888889,-0.09541099349537456,-1.6774757323421956,4.206248374334674,4.327529137791071
232,purge,0.0005400097201749631,0.5805084745762712,0.0008206188073673334,3.194893601417073e-05,0.054565169,4.151515151515151,148.25,0.13960741565801132,-1.4132330818515053,3.7503243779294375,4.002034897479708
233,quart,0.0003640065521179381,0.4090909090909091,0.0016260409701537902,4.7305973746314404e-05,0.090093285,4.23469387755102,135.22222222222223,0.004498808426259521,-1.376830156729272,3.8116743706385443,4.307692505959154
234,query,0.00024600442807970544,0.3116279069767442,0.003115312139079691,0.00011082294077036507,0.020927063,4.377551020408164,126.8888888888889,-0.043791270837608746,-1.4660472149208232,3.9354167912835862,4.468744145557587
235,quirk,0.000168003024054433,0.29545454545454547,0.0,4.082028897262694e-06,0.098651225,4.13265306122449,185.88888888888889,0.3465898516261558,-1.1909583987303716,3.754046740264657,4.536669498954553
236,rainy,0.0007960143282579086,0.6404109589041096,0.004741353109233482,6.480498138670084e-05,0.092395805,3.44,187.55555555555554,0.3940913102412788,-1.3630737460973472,3.135409131024128,3.8443054103631296
237,recap,0.0003080055440997938,0.5878378378378378,0.0028113792474621607,4.010869000517106e-06,0.09069302,3.9696969696969697,170.25,0.16926110198531255,-1.576333499367131,3.589653382925804,3.964668881427264
238,renew,0.0002920052560946097,0.4744897959183674,0.006063461187769741,9.180270411477378e-05,0.054307781,4.257731958762887,139.13888888888889,0.004016829905907275,-1.4107351028480137,3.832360445877189,4.1335508286709155
239,retro,0.00025200453608164946,0.4716981132075472,0.003920734301866148,9.566748289563459e-06,0.080190055,4.061224489795919,148.88888888888889,0.14223665337943261,-1.392667631989307,3.6693257061542703,4.164982701466592
240,rhyme,0.0001880033840609131,0.3858695652173913,0.001200534921889247,4.872347006117161e-05,0.089607564,4.112244897959184,184.88888888888889,0.375658453266869,-1.1971478885447486,3.7385862534899523,4.355554386299292
241,rival,0.0002840051120920177,0.5031055900621118,0.002765789313719531,0.00017700532320831356,0.095914502,3.9696969696969697,152.91666666666666,0.14913063754621367,-1.4484051407316112,3.5876403364818943,4.120236829612683
242,robin,0.0002940052920952577,0.6206896551724138,0.004802139687556988,1.5519331588148603e-05,0.011709332,3.9292929292929295,150.91666666666666,0.1715225851237697,-1.5825010724997641,3.5535158948760137,3.880125430059641
243,robot,0.0002920052560946097,0.5,0.0011093550544039876,6.74225767614313e-05,0.027008083,3.88,143.2222222222222,0.19190332255047635,-1.4964168373436144,3.5111903322550475,4.146522142295396
244,roomy,0.00036200651611729013,0.38976377952755903,0.0019451705063521976,9.287865499603945e-06,0.084603678,4.275510204081633,209.55555555555554,0.4966949710577432,-1.0882210719382308,3.897628680779244,4.33960973627992
245,royal,0.0004400079201425626,0.5657142857142857,0.002765789313719531,0.0003964575524138547,0.06331207,4.040816326530612,151.2222222222222,0.2597707848306234,-1.3259516034207888,3.662711772360613,4.0038579902348825
246,ruder,0.0004820086761561708,0.4672897196261682,0.004270257127226309,4.092365382651948e-06,0.089113665,4.427083333333333,151.66666666666666,0.02409224665869347,-1.4347252747252746,3.986784224665869,4.1689061715188265
247,rupee,0.0004340078121406185,0.5115384615384615,0.0,1.840814015424904e-05,0.044045691,4.326530612244898,164.55555555555557,0.19505407051388748,-1.4372134819575983,3.9133829580717974,4.138935386240553
248,rusty,0.0004460080281445066,0.5406698564593302,0.001595647680992037,3.605943622706076e-05,0.078374628,3.673469387755102,199.88888888888889,0.47748541342211975,-1.4544452309834286,3.353870990321804,4.065974561176705
249,saint,0.001208021744391399,0.649390243902439,0.0052732356695641604,9.662186052347863e-05,0.090523872,3.585858585858586,146.58333333333334,0.2837086549400042,-1.3183113176416519,3.2556435927667278,3.8211936070765926
250,saute,0.0009640173523123416,0.625748502994012,0.001823597349705185,3.927662132365894e-06,0.051737752,3.808080808080808,157.58333333333334,0.24669162048200508,-1.5695606201660515,3.4519418893209277,3.9068235427945526
251,scald,0.00045400817214709865,0.5358649789029536,0.0016564342593155432,6.235604361164913e-06,0.092824097,4.153061224489796,156.22222222222223,0.16801872892891523,-1.2917399318911638,3.7545569749337075,4.074241041206228
252,scare,0.0010760193683486304,0.5732899022801303,0.0044374202176159505,4.151404738700884e-05,0.063829184,3.96875,70.66666666666667,-0.5605602835842636,-0.8644090423638309,3.5158189716415738,3.9716191888431016
253,scorn,0.0005680102241840354,0.6396396396396397,0.003145705428241445,6.659988816452507e-05,0.091567114,3.85,169.88888888888889,0.1994225732313808,-1.5503021805161257,3.4849422573231386,3.8649724839559987
254,scour,0.0004620083161496907,0.5752212389380531,0.0033432618077928397,1.737702975586414e-05,0.074986812,3.7676767676767677,187.58333333333334,0.3285118751530322,-1.5423123066287139,3.4237602784243943,3.9813974511623154
255,scrap,0.0003780068041224742,0.5691489361702128,0.0010485684760804814,0.00011670554128086106,0.074430509,3.87,136.55555555555554,0.1831488596987002,-1.4249136510462834,3.50131488596987,4.019740662530657
256,sever,0.0004760085681542268,0.38028169014084506,0.005789921585313963,2.478604591658237e-05,0.084206824,4.586956521739131,128.88888888888889,-0.18970756660615115,-1.581826694411415,4.109290112904603,4.310577183812294
257,shake,0.0008940160922896612,0.5145631067961165,0.0014132879460215186,0.00016435103730526375,0.037330082,4.384615384615385,76.47222222222221,-0.5593737004325858,-1.3370151691335896,3.8902164761105884,4.115541205819303
258,shall,0.0005900106201911635,0.5092250922509225,0.0039511275910279016,0.012520555324285993,0.056979942,4.410526315789474,127.80555555555554,-0.1655938315569925,-1.4473722461230347,3.952914301054827,4.029405946464058
259,shame,0.0007520135362436524,0.3557692307692308,0.002613822867910766,0.00020492909938718524,0.065558385,4.042105263157895,65.47222222222223,-0.7029983141530252,-0.7380029948974425,3.5675949054268026,4.39306571150698
260,shard,0.0006260112682028277,0.528957528957529,0.003039328916175309,3.082350978468959e-06,0.040787211,4.144329896907217,95.13888888888887,-0.3097140052032502,-1.4008107837391435,3.6989255066961704,4.070279972248743
261,shawl,0.00040400727213089834,0.5084033613445378,0.0014132879460215186,2.60931882948995e-05,0.061264472,4.416666666666667,141.0,-0.017320855114134077,-1.4647150545747196,3.973267914488587,4.127607969842318
262,shine,0.0010980197643557584,0.6515151515151515,0.005896298097380098,8.659215907780681e-05,0.069108982,3.66,129.88888888888889,0.10105366903930181,-1.418193553013733,3.30410536690393,3.8098167358383277
263,shire,0.00101601828832919,0.6024844720496895,0.003966324235608778,2.2232639748272722e-05,0.025382881,3.8282828282828283,144.58333333333334,0.23957288132061338,-1.536146301356211,3.469411833586607,3.923679917128675
264,shown,0.00043200777613997053,0.5668202764976958,0.0,0.0035045283550257525,0.066325139,4.0,159.22222222222223,0.22003386353879167,-1.3777926251370232,3.6220033863538794,4.0187683606738505
265,showy,0.0004280077041386745,0.47619047619047616,0.0,1.8747478509109752e-05,0.077841966,4.36734693877551,182.88888888888889,0.272268191806997,-1.3516319248105424,3.957839064078659,4.203984348104796
266,shrug,0.00030000540009720173,0.5105263157894737,0.0,2.6337254417880615e-05,0.087943471,4.151515151515151,163.91666666666666,0.14509505991378321,-1.4192286608036155,3.750873142355015,4.140756110500757
267,skill,0.00043600784814126656,0.4672489082969432,0.0008814053856908394,0.0004878048626171731,0.044100341,4.34020618556701,134.13888888888889,0.02902506151055467,-1.3601760880639298,3.9090880731613646,4.207322178442825
268,slate,0.001532027576496377,0.6967930029154519,0.00408789739225579,8.870231026768052e-05,0.093118032,3.4285714285714284,107.22222222222223,0.48553578044579343,-1.2870530752503422,3.134267863758865,3.748305652468791
269,slosh,0.0004240076321373785,0.48314606741573035,0.0,1.4346085319500098e-06,0.054988418,4.309278350515464,165.1388888888889,0.15672509264187715,-1.3055200000565887,3.894023024728105,4.191275539530195
270,sloth,0.0005920106561918114,0.6192307692307693,0.005410005470792049,1.1201972921214211e-05,0.09184552,3.5757575757575757,207.58333333333334,0.4901683302419848,-1.4515874974073668,3.2671986512060167,3.8754969979899587
271,slump,0.0003880069841257143,0.5049019607843137,0.0,2.7154057471504702e-05,0.016891976,4.101010101010101,180.58333333333334,0.37643678340436443,-1.1839227886349104,3.7285527692495277,4.151102269846104
272,slung,0.0005280095041710751,0.5043859649122807,0.0014436812351832716,2.1871782375786696e-05,0.071610746,4.373737373737374,187.58333333333334,0.26467781410433877,-1.3929411105306668,3.9628314177740704,4.134656686159515
273,smear,0.000518009324167835,0.5219298245614035,0.0038751443681235183,2.7553722645007323e-05,0.088065594,4.336734693877551,194.22222222222226,0.387576803042897,-1.2174966879441174,3.9418189047940855,4.072996584756312
274,smelt,0.0006020108361950515,0.6596638655462185,0.001200534921889247,1.857036044096294e-05,0.05055392,4.255102040816326,137.88888888888889,0.03977790532403593,-1.391225526449583,3.833569627267097,3.851851258765056
275,smite,0.0007980143642585567,0.6292517006802721,0.0035256215427633586,1.0785202887547883e-05,0.078847028,4.111111111111111,142.25,0.1190619405924279,-1.276305669923184,3.7119061940592424,3.8797994490832792
276,snarl,0.0005920106561918114,0.5511811023622047,0.0016260409701537902,8.682298272840313e-06,0.096451319,4.239583333333333,115.33333333333333,-0.19053718158073452,-1.301931237261519,3.7965712818419264,4.046408706150196
